UE1_throughput_lag1,UE1_throughput_lag2,UE1_throughput_lag3,UE1-Jitter,UE1-CQI
0.32794432258239226,0.2590110217456062,0.015354618571776748,0.4417014642239266,0.8
0.4154683564871232,0.32794432258239226,0.2590110217456062,0.020401564928271266,0.8
0.4138029084409781,0.4154683564871232,0.32794432258239226,0.5517357428233066,0.8666666666666667
0.2454166328160966,0.4138029084409781,0.4154683564871232,0.3619270063085803,0.7333333333333333
0.3221084843068757,0.2454166328160966,0.4138029084409781,0.09844724036579347,0.7333333333333333
0.35850461721775395,0.3221084843068757,0.2454166328160966,0.6230292440589064,0.8666666666666667
0.25689874617488556,0.35850461721775395,0.3221084843068757,0.5637727302044753,0.6
0.6453001868551467,0.25689874617488556,0.35850461721775395,0.39993845834633585,0.7333333333333333
0.4205324017656457,0.6453001868551467,0.25689874617488556,0.21210303643712358,0.8666666666666667
0.41683591951688465,0.4205324017656457,0.6453001868551467,0.5248310196409446,1.0
0.41024182847239143,0.41683591951688465,0.4205324017656457,0.20551882583699368,0.7333333333333333
0.6691445283938582,0.41024182847239143,0.41683591951688465,0.07336541720130568,0.8666666666666667
0.8299888970130257,0.6691445283938582,0.41024182847239143,0.4655360910043632,0.8666666666666667
0.7207598775963387,0.8299888970130257,0.6691445283938582,0.2715180879379095,0.6
0.7718336176781216,0.7207598775963387,0.8299888970130257,0.4918721089478371,0.4666666666666667
0.5849784710374523,0.7718336176781216,0.7207598775963387,0.20214343183889597,0.6
0.3734665691770249,0.5849784710374523,0.7718336176781216,0.5973395600603053,0.7333333333333333
0.194600157066645,0.3734665691770249,0.5849784710374523,0.376270330714011,0.4
0.2102526606548054,0.194600157066645,0.3734665691770249,0.2703627474991267,0.8666666666666667
0.280986811817911,0.2102526606548054,0.194600157066645,0.3520147790025183,0.8666666666666667
0.4735423944539226,0.280986811817911,0.2102526606548054,0.18478679222356906,0.4
0.17782381455303706,0.4735423944539226,0.280986811817911,0.08838423557085148,0.8666666666666667
0.11134129498740758,0.17782381455303706,0.4735423944539226,0.4993212537361394,0.4666666666666667
0.01374333143770141,0.11134129498740758,0.17782381455303706,0.39400855619056846,0.6
0.20364502938229478,0.01374333143770141,0.11134129498740758,0.2559662807025856,0.13333333333333333
0.15047255395780865,0.20364502938229478,0.01374333143770141,0.4161502475303767,0.6
0.16915806862187557,0.15047255395780865,0.20364502938229478,0.22700591876524415,0.4666666666666667
0.23274297939177294,0.16915806862187557,0.15047255395780865,0.26708306313092023,0.4666666666666667
0.13442738375714247,0.23274297939177294,0.16915806862187557,0.4084690938798097,0.6
0.14325561242451323,0.13442738375714247,0.23274297939177294,0.22347286469344804,0.3333333333333333
0.13741977414899667,0.14325561242451323,0.13442738375714247,0.25905268925964303,0.4
0.21111923524792156,0.13741977414899667,0.14325561242451323,0.4329947897225039,0.6
0.21741544127603107,0.21111923524792156,0.13741977414899667,0.32977416054792685,0.6
0.31699027811628344,0.21741544127603107,0.21111923524792156,0.19729755829176462,0.5333333333333333
0.26828607793755244,0.31699027811628344,0.21741544127603107,0.4436595335890359,0.4666666666666667
0.2780350421101091,0.26828607793755244,0.31699027811628344,0.22696319412656438,0.3333333333333333
0.0921006309746256,0.2780350421101091,0.26828607793755244,0.35903225833046065,0.4
0.29344382159395566,0.0921006309746256,0.2780350421101091,0.44660343578875633,0.5333333333333333
0.016830503425677688,0.29344382159395566,0.0921006309746256,0.26484308707192294,0.4666666666666667
0.03967286809109865,0.016830503425677688,0.29344382159395566,0.7051188688057005,0.4666666666666667
0.29773607387548406,0.03967286809109865,0.016830503425677688,0.4234628363651999,0.4
0.13513147561404934,0.29773607387548406,0.03967286809109865,0.3157532248533062,0.7333333333333333
0.026850272158583148,0.13513147561404934,0.29773607387548406,0.20942028775945093,0.7333333333333333
0.3744956265063504,0.026850272158583148,0.13513147561404934,0.1406641174310594,0.6666666666666666
0.0833536436753595,0.3744956265063504,0.026850272158583148,0.3769484376617919,0.8666666666666667
0.08841768895388198,0.0833536436753595,0.3744956265063504,0.33408598584347815,0.8666666666666667
0.11348065101416308,0.08841768895388198,0.0833536436753595,0.1956167002294159,0.4666666666666667
0.2848322365748639,0.11348065101416308,0.08841768895388198,0.3602738475685876,1.0
0.3449237685162618,0.2848322365748639,0.11348065101416308,0.4450963962098594,0.6
0.4136810463888212,0.3449237685162618,0.2848322365748639,0.49931025231708054,0.4
0.3062257968424188,0.4136810463888212,0.3449237685162618,0.45825159728289633,0.5333333333333333
0.1986486852438595,0.3062257968424188,0.4136810463888212,0.39733082930316493,0.6
0.17024128686327078,0.1986486852438595,0.3062257968424188,0.3792169738772274,0.6666666666666666
0.31416037046063855,0.17024128686327078,0.1986486852438595,0.42845176064141566,0.4666666666666667
