UE1_total_throughput
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9240.0
18195.0
19416.0
18108.0
12619.0
19844.0
9561.0
15876.0
15538.0
15867.0
914.0
3384.0
18532.0
15757.0
20422.0
13888.0
12714.0
12303.0
12947.0
13187.0
10442.0
0.0
2670.0
7934.0
8929.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18332.0
7565.0
39297.0
39365.0
55971.0
35543.0
11162.0
14601.0
5779.0
10884.0
12750.0
6936.0
6604.0
17181.0
12420.0
19735.0
26329.0
14635.0
39016.0
15884.0
33428.0
26723.0
14970.0
18164.0
20720.0
33828.0
53436.0
28422.0
27887.0
28541.0
53762.0
54124.0
35091.0
56126.0
52135.0
17631.0
16030.0
12491.0
15721.0
33343.0
22812.0
14599.0
6121.0
8206.0
16011.0
18879.0
16319.0
1458.0
14946.0
12573.0
22462.0
13304.0
33178.0
21280.0
23493.0
15009.0
28322.0
16355.0
17636.0
11211.0
12963.0
16461.0
11331.0
6282.0
3127.0
6735.0
25646.0
25021.0
20585.0
23867.0
13422.0
22062.0
19568.0
17145.0
17496.0
28653.0
24179.0
30092.0
23419.0
22496.0
27131.0
26463.0
14473.0
18909.0
26435.0
17647.0
11397.0
16483.0
22667.0
10915.0
9742.0
16986.0
20572.0
17140.0
16396.0
460.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10070.0
20061.0
18432.0
15083.0
16312.0
13193.0
14140.0
11252.0
14261.0
18702.0
1472.0
5616.0
20463.0
14074.0
21488.0
9339.0
6791.0
9585.0
11698.0
13786.0
15353.0
0.0
358.0
6099.0
7197.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15938.0
8945.0
32482.0
46591.0
50179.0
22620.0
12190.0
20113.0
7592.0
13627.0
2072.0
4515.0
8964.0
14937.0
21541.0
13545.0
18192.0
11073.0
34247.0
17095.0
34072.0
33786.0
12982.0
29066.0
27093.0
20927.0
39050.0
21877.0
25839.0
34436.0
50222.0
44510.0
44851.0
57922.0
46106.0
24867.0
16542.0
12190.0
17095.0
24034.0
21961.0
13978.0
25963.0
8425.0
11152.0
20451.0
5966.0
7927.0
17900.0
16124.0
35511.0
3276.0
32412.0
21959.0
18946.0
7697.0
14227.0
6682.0
17123.0
20485.0
9802.0
15027.0
9637.0
10036.0
14286.0
7242.0
24639.0
24822.0
27757.0
33659.0
26781.0
15878.0
8515.0
16955.0
42736.0
28840.0
26021.0
27283.0
18276.0
31183.0
28817.0
12553.0
20586.0
14953.0
25637.0
19104.0
8423.0
6384.0
17344.0
17231.0
7939.0
12298.0
17994.0
12021.0
18113.0
3042.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8351.0
18562.0
16701.0
13261.0
17700.0
13571.0
11672.0
11390.0
12182.0
13114.0
0.0
4718.0
17827.0
15505.0
16337.0
15637.0
11940.0
12197.0
15410.0
11063.0
10872.0
0.0
3247.0
9809.0
8362.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9675.0
15130.0
25179.0
44187.0
58890.0
28488.0
16491.0
14246.0
13756.0
16180.0
12376.0
2973.0
0.0
12317.0
8096.0
19987.0
18272.0
6516.0
31314.0
18307.0
30383.0
21136.0
7636.0
30573.0
22475.0
31967.0
48594.0
25999.0
28044.0
43466.0
55268.0
67273.0
43856.0
59915.0
45746.0
11183.0
18832.0
6297.0
36106.0
37971.0
12273.0
0.0
854.0
17933.0
12291.0
3955.0
13066.0
1328.0
6105.0
22110.0
14950.0
19853.0
23656.0
22143.0
9986.0
8571.0
24287.0
22317.0
21899.0
2405.0
14968.0
7373.0
20101.0
21274.0
0.0
12267.0
33049.0
17625.0
26856.0
11873.0
8212.0
13217.0
25222.0
19011.0
30163.0
33686.0
22432.0
19544.0
26173.0
21639.0
26850.0
23233.0
25996.0
17024.0
22689.0
20135.0
11051.0
11240.0
11697.0
10484.0
10435.0
16008.0
17285.0
14362.0
9663.0
1994.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9783.0
20897.0
20044.0
15109.0
10551.0
18625.0
11148.0
7852.0
15361.0
18549.0
0.0
4236.0
15216.0
15928.0
15038.0
11870.0
10297.0
11383.0
15269.0
14167.0
10847.0
0.0
4841.0
9857.0
9082.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4499.0
2374.0
28436.0
25682.0
48264.0
40036.0
14897.0
26473.0
47.0
1747.0
11256.0
1343.0
0.0
9004.0
14785.0
19408.0
24456.0
10737.0
34776.0
14163.0
44924.0
33957.0
23619.0
31007.0
27750.0
27935.0
39949.0
34888.0
22559.0
30932.0
44661.0
54532.0
48352.0
48743.0
47189.0
27148.0
12971.0
14774.0
26682.0
20632.0
28622.0
8058.0
8357.0
15252.0
10360.0
7863.0
20264.0
8708.0
6028.0
17872.0
16690.0
7420.0
26254.0
16368.0
13160.0
6866.0
23441.0
13670.0
4132.0
12021.0
14261.0
18266.0
25522.0
13114.0
6212.0
607.0
27707.0
24947.0
22482.0
27876.0
14739.0
20966.0
29007.0
15221.0
26112.0
39068.0
21576.0
13331.0
19377.0
18761.0
24072.0
17428.0
16368.0
18004.0
30266.0
16409.0
10570.0
2445.0
13341.0
14415.0
10132.0
12108.0
24639.0
14664.0
16254.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4080.0
20684.0
18521.0
14806.0
15450.0
18287.0
11677.0
11109.0
12598.0
15372.0
2849.0
907.0
18368.0
16100.0
21806.0
10568.0
15506.0
10596.0
14352.0
11270.0
6288.0
946.0
340.0
6622.0
7455.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
23552.0
6463.0
38676.0
43656.0
58824.0
16389.0
14718.0
10058.0
14897.0
4615.0
22035.0
6421.0
13631.0
22612.0
19080.0
16944.0
27004.0
6206.0
22871.0
19170.0
36244.0
37290.0
15314.0
21895.0
25643.0
31866.0
37071.0
36404.0
24433.0
35862.0
57808.0
50429.0
47987.0
58798.0
38824.0
9777.0
11069.0
12491.0
34183.0
34150.0
20100.0
3495.0
22895.0
7786.0
8122.0
21847.0
15170.0
11914.0
12243.0
25315.0
30387.0
11627.0
14002.0
24019.0
17394.0
7357.0
23146.0
15467.0
16210.0
6595.0
21726.0
16391.0
25543.0
3130.0
5532.0
0.0
22200.0
28092.0
30215.0
31530.0
18054.0
10077.0
20559.0
32540.0
48977.0
34794.0
36937.0
28941.0
24661.0
25380.0
23999.0
20429.0
19466.0
21570.0
23316.0
19902.0
18903.0
12539.0
17617.0
12687.0
11221.0
17658.0
17568.0
9770.0
15123.0
1888.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8406.0
22321.0
15455.0
17678.0
8984.0
18095.0
9866.0
11465.0
14099.0
18279.0
6841.0
4291.0
17608.0
15209.0
17705.0
13107.0
15099.0
8877.0
12221.0
13368.0
12437.0
0.0
2470.0
9189.0
12493.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10496.0
9860.0
38817.0
38343.0
52150.0
39140.0
9224.0
8328.0
7317.0
4774.0
14189.0
17383.0
0.0
11583.0
22432.0
20010.0
22901.0
10580.0
36825.0
17197.0
30961.0
29136.0
10172.0
18309.0
23585.0
30458.0
38499.0
27147.0
30505.0
27356.0
43577.0
49097.0
46391.0
52011.0
38614.0
19506.0
12236.0
14580.0
28862.0
36967.0
24296.0
1883.0
5714.0
10346.0
15757.0
10949.0
13905.0
22158.0
15711.0
27605.0
29181.0
5339.0
29156.0
21297.0
18126.0
7226.0
30312.0
16062.0
16910.0
14711.0
12927.0
10682.0
25506.0
11214.0
8074.0
11097.0
21735.0
21283.0
28425.0
27461.0
12092.0
12193.0
16055.0
10675.0
24143.0
27323.0
23603.0
12798.0
25328.0
25420.0
23445.0
22036.0
13240.0
15267.0
24673.0
22326.0
16368.0
10315.0
22807.0
17879.0
11286.0
17150.0
17064.0
12588.0
18842.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8382.0
17272.0
22609.0
16653.0
16571.0
18187.0
10174.0
10659.0
15280.0
18419.0
0.0
5837.0
18213.0
20273.0
18928.0
10045.0
11639.0
13827.0
13942.0
17053.0
9678.0
0.0
5980.0
12174.0
8478.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
23229.0
8974.0
28283.0
42143.0
47809.0
35557.0
12979.0
14050.0
3642.0
10626.0
14817.0
7667.0
10684.0
18158.0
20601.0
22511.0
28198.0
4692.0
23028.0
15150.0
33368.0
29067.0
20770.0
29159.0
32348.0
36158.0
37763.0
29215.0
35698.0
36696.0
52629.0
56521.0
36792.0
53142.0
46808.0
21408.0
20637.0
5360.0
18444.0
47288.0
23739.0
3761.0
7108.0
9845.0
10372.0
24964.0
7081.0
2871.0
17826.0
23068.0
19404.0
9664.0
24365.0
7991.0
12673.0
10185.0
31766.0
18174.0
15322.0
5302.0
24074.0
12948.0
20946.0
2600.0
2018.0
5631.0
19747.0
15551.0
24935.0
35517.0
7655.0
3669.0
21501.0
22483.0
32459.0
20584.0
31636.0
23756.0
29400.0
31449.0
25757.0
11511.0
16049.0
19224.0
23089.0
19460.0
6226.0
16258.0
15495.0
10082.0
11037.0
16618.0
19385.0
15761.0
12284.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6014.0
19010.0
18782.0
13303.0
13137.0
17512.0
13450.0
13703.0
13753.0
16086.0
1695.0
5766.0
18298.0
19194.0
17652.0
16494.0
13709.0
12578.0
16407.0
13515.0
8295.0
229.0
4340.0
11450.0
8337.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6093.0
5368.0
31974.0
36057.0
49129.0
27210.0
10086.0
10881.0
13500.0
11029.0
9654.0
12961.0
1294.0
15033.0
13380.0
20966.0
28454.0
2586.0
20949.0
18313.0
31779.0
43433.0
7995.0
23648.0
25314.0
24117.0
27992.0
46770.0
25684.0
27683.0
50962.0
57574.0
45023.0
51467.0
52190.0
11218.0
16515.0
5572.0
21527.0
41662.0
6547.0
9262.0
9776.0
13512.0
13140.0
13975.0
15161.0
11010.0
19733.0
24238.0
30085.0
23004.0
23377.0
6415.0
20186.0
3681.0
27269.0
9542.0
6947.0
9651.0
2783.0
15651.0
15623.0
15999.0
17940.0
2758.0
29743.0
18600.0
20938.0
23801.0
21806.0
0.0
17747.0
22605.0
36742.0
30882.0
27207.0
27972.0
17679.0
23467.0
25670.0
19174.0
15940.0
21365.0
27525.0
25500.0
19687.0
3929.0
19027.0
13728.0
9102.0
17078.0
18332.0
15511.0
12222.0
1433.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5682.0
20830.0
20238.0
21568.0
11609.0
18657.0
12229.0
13277.0
15125.0
14168.0
0.0
6674.0
18105.0
15521.0
17370.0
18704.0
13427.0
9970.0
11135.0
16425.0
10093.0
66.0
3997.0
8935.0
10180.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
16785.0
9903.0
17366.0
40316.0
47074.0
27487.0
11088.0
0.0
3189.0
17460.0
4636.0
15808.0
6571.0
16396.0
24925.0
13121.0
36240.0
13789.0
36164.0
17758.0
39360.0
32452.0
18211.0
16272.0
26818.0
19132.0
39845.0
16281.0
25725.0
37624.0
58006.0
61530.0
44796.0
53323.0
50625.0
19351.0
17208.0
8253.0
28451.0
32922.0
22860.0
0.0
11837.0
16416.0
8531.0
17859.0
7868.0
6156.0
11574.0
18315.0
35159.0
15612.0
23118.0
12817.0
621.0
17985.0
23909.0
13052.0
3237.0
16177.0
17680.0
16370.0
18892.0
13902.0
3305.0
17742.0
22653.0
20159.0
21539.0
31015.0
13680.0
20352.0
21901.0
33997.0
30921.0
36972.0
17693.0
15032.0
21972.0
17911.0
33314.0
17653.0
16913.0
16489.0
19099.0
23372.0
14540.0
13698.0
9866.0
8391.0
6937.0
12667.0
17747.0
12141.0
12473.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8444.0
20809.0
18405.0
17019.0
10428.0
18159.0
12252.0
14443.0
12747.0
17886.0
216.0
4640.0
15903.0
16907.0
17678.0
11554.0
11555.0
11316.0
18669.0
13555.0
9631.0
0.0
3923.0
5860.0
7980.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12584.0
7713.0
25853.0
43813.0
54069.0
25399.0
11119.0
8054.0
5025.0
3688.0
18154.0
8842.0
1613.0
23017.0
21247.0
29058.0
20657.0
8608.0
22145.0
25757.0
33497.0
22821.0
12133.0
17260.0
16086.0
25137.0
42782.0
35603.0
26350.0
20745.0
57193.0
60179.0
41300.0
56814.0
45049.0
2387.0
3527.0
3357.0
19460.0
25545.0
17779.0
6437.0
14946.0
15530.0
3374.0
33223.0
11474.0
18883.0
8211.0
22882.0
25623.0
1596.0
27952.0
13301.0
0.0
8368.0
28171.0
8048.0
15224.0
26511.0
9897.0
8265.0
23724.0
10100.0
9515.0
2123.0
23671.0
25986.0
30915.0
35603.0
7531.0
6656.0
12368.0
23156.0
28069.0
24797.0
15971.0
12605.0
17795.0
26547.0
28223.0
14414.0
21694.0
18967.0
18278.0
26680.0
20271.0
3138.0
14664.0
10476.0
9695.0
18600.0
18071.0
15329.0
13731.0
6115.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12750.0
16280.0
18003.0
17461.0
11774.0
15070.0
12245.0
15252.0
10610.0
12484.0
2456.0
6946.0
16921.0
14385.0
15696.0
12145.0
14694.0
10331.0
15524.0
15383.0
12398.0
3199.0
3115.0
11192.0
10308.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20718.0
9857.0
24443.0
39102.0
50767.0
30316.0
7606.0
15514.0
1164.0
12337.0
18216.0
11511.0
11518.0
21535.0
13488.0
14562.0
26659.0
4497.0
36998.0
25296.0
24511.0
25065.0
21800.0
29651.0
23497.0
33088.0
35197.0
33725.0
23338.0
31576.0
50270.0
48190.0
42532.0
42718.0
52400.0
8743.0
12592.0
5135.0
28344.0
27516.0
13366.0
7008.0
0.0
14616.0
2486.0
23842.0
0.0
10548.0
13026.0
21891.0
27213.0
12793.0
24948.0
21553.0
17878.0
10097.0
26534.0
17197.0
0.0
12939.0
25686.0
3311.0
24508.0
21014.0
14681.0
9788.0
22411.0
31398.0
26471.0
33795.0
11477.0
12194.0
7859.0
21550.0
33400.0
24340.0
36215.0
19045.0
21435.0
23501.0
19187.0
17809.0
15853.0
16716.0
20119.0
17734.0
16909.0
12438.0
12746.0
15519.0
8050.0
13549.0
19895.0
10994.0
17546.0
4253.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9834.0
19722.0
16918.0
16986.0
16575.0
16957.0
10349.0
12315.0
14402.0
13080.0
4572.0
2730.0
18922.0
17484.0
20605.0
15045.0
14071.0
13119.0
10498.0
14790.0
11200.0
0.0
6708.0
9425.0
5544.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19359.0
7885.0
19688.0
41179.0
50515.0
29835.0
9363.0
9228.0
9666.0
10309.0
8999.0
10001.0
835.0
19353.0
1725.0
20720.0
21808.0
10439.0
25282.0
22752.0
32492.0
29653.0
24589.0
22137.0
19105.0
29223.0
42011.0
34229.0
19189.0
30903.0
51972.0
52784.0
42989.0
57427.0
41125.0
11450.0
6919.0
6086.0
26303.0
38836.0
18580.0
11660.0
10911.0
9202.0
3875.0
21748.0
15284.0
6802.0
15457.0
15538.0
33128.0
8231.0
22461.0
18526.0
9765.0
5664.0
29716.0
19740.0
16660.0
4585.0
11337.0
10637.0
6397.0
5807.0
16081.0
782.0
28250.0
16507.0
30272.0
10931.0
22083.0
12830.0
17769.0
37662.0
35154.0
29437.0
29716.0
26116.0
15036.0
19070.0
24291.0
19633.0
21394.0
17717.0
20898.0
25490.0
16906.0
20452.0
16796.0
18441.0
10913.0
15468.0
20377.0
10518.0
10828.0
1524.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9013.0
21038.0
22550.0
18818.0
13851.0
16511.0
12767.0
14163.0
14703.0
12471.0
824.0
4199.0
18834.0
15118.0
21973.0
15663.0
15250.0
17525.0
10661.0
14108.0
5857.0
0.0
3615.0
10143.0
7876.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
26778.0
0.0
29153.0
32890.0
43929.0
30837.0
8391.0
201.0
4195.0
15967.0
13646.0
5135.0
15035.0
5869.0
17282.0
22876.0
23609.0
15470.0
17595.0
13023.0
30302.0
32731.0
24723.0
23307.0
28809.0
25268.0
41290.0
25346.0
21162.0
19904.0
56948.0
60011.0
43537.0
56786.0
49089.0
7866.0
10826.0
33820.0
17495.0
25552.0
18139.0
6936.0
3049.0
11161.0
3871.0
21822.0
5885.0
22123.0
7852.0
17356.0
17115.0
12292.0
17641.0
20002.0
23968.0
2883.0
25618.0
7749.0
8730.0
5772.0
16639.0
9582.0
12173.0
6838.0
0.0
17121.0
19931.0
22212.0
28246.0
20335.0
6874.0
19015.0
23068.0
20096.0
37502.0
32148.0
22225.0
16281.0
30745.0
17268.0
37485.0
24820.0
17457.0
22880.0
31164.0
28630.0
12854.0
15197.0
18827.0
16145.0
10624.0
12062.0
19278.0
11653.0
12881.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8998.0
20539.0
15945.0
16442.0
15792.0
19162.0
13599.0
11444.0
16256.0
18428.0
1112.0
2662.0
19788.0
18875.0
15656.0
13056.0
11449.0
14962.0
13173.0
12599.0
5431.0
277.0
3426.0
7507.0
5148.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
22405.0
13238.0
23527.0
35412.0
50346.0
20833.0
15009.0
11598.0
6011.0
2487.0
3401.0
11927.0
8275.0
9655.0
11582.0
30715.0
24584.0
7231.0
20767.0
17497.0
30172.0
31658.0
17368.0
26053.0
18407.0
22606.0
40085.0
25347.0
28567.0
19590.0
58716.0
42749.0
44764.0
47226.0
37655.0
19449.0
18547.0
6145.0
28630.0
31005.0
30150.0
6934.0
5131.0
13867.0
3139.0
22714.0
10118.0
0.0
10329.0
31228.0
21322.0
12549.0
33396.0
5869.0
22617.0
0.0
19465.0
10679.0
18018.0
11105.0
19067.0
6040.0
27817.0
15948.0
11946.0
9293.0
17146.0
28356.0
28821.0
24445.0
13615.0
19147.0
3975.0
19919.0
33590.0
25051.0
33841.0
17984.0
18126.0
24743.0
24833.0
19670.0
15474.0
12854.0
28460.0
29582.0
27757.0
12988.0
22874.0
12826.0
13540.0
12353.0
14849.0
16344.0
18088.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8058.0
22900.0
18709.0
16429.0
16357.0
18319.0
9687.0
10340.0
14194.0
20039.0
3871.0
3071.0
20496.0
17842.0
16951.0
17134.0
10508.0
14520.0
9783.0
15978.0
10102.0
1351.0
2979.0
8739.0
10537.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12100.0
7355.0
24572.0
40752.0
49358.0
31401.0
5266.0
12009.0
19680.0
18146.0
8427.0
10287.0
13061.0
8343.0
12958.0
22444.0
18597.0
16962.0
23487.0
19745.0
30138.0
47691.0
17653.0
22914.0
20377.0
23517.0
49438.0
38210.0
28885.0
27197.0
51803.0
50197.0
39541.0
50251.0
39443.0
22462.0
16327.0
13527.0
27605.0
29786.0
8019.0
13074.0
10824.0
7217.0
2845.0
13590.0
11120.0
15531.0
18168.0
15846.0
20334.0
21437.0
25889.0
7534.0
10770.0
1666.0
13261.0
13348.0
2910.0
13851.0
6806.0
2152.0
21861.0
15288.0
0.0
2008.0
29102.0
19060.0
27334.0
27644.0
11026.0
6404.0
18409.0
12537.0
40427.0
36997.0
16682.0
30976.0
11879.0
22403.0
23716.0
26868.0
16631.0
14901.0
16862.0
19989.0
7813.0
19400.0
19416.0
12967.0
11746.0
9893.0
19875.0
10297.0
18786.0
5993.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10397.0
22322.0
18749.0
14839.0
9845.0
20087.0
13374.0
12514.0
17962.0
14819.0
0.0
6209.0
15879.0
19188.0
18321.0
13729.0
17253.0
12876.0
14776.0
14762.0
13694.0
0.0
6287.0
12639.0
10557.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
23496.0
2209.0
21214.0
36821.0
48590.0
20515.0
9392.0
8554.0
11834.0
6434.0
8066.0
9009.0
1337.0
27186.0
23733.0
17228.0
26141.0
10176.0
22115.0
14235.0
23195.0
38647.0
12843.0
27311.0
11175.0
34273.0
37634.0
28713.0
25622.0
24976.0
52491.0
48620.0
50680.0
57444.0
35940.0
22348.0
20864.0
12596.0
15829.0
39553.0
19033.0
5530.0
0.0
0.0
9834.0
6468.0
11542.0
3621.0
13482.0
34871.0
19195.0
19668.0
34399.0
15395.0
12767.0
0.0
24568.0
14639.0
10725.0
14728.0
18973.0
8417.0
15036.0
15683.0
0.0
12509.0
27911.0
28909.0
28723.0
27346.0
12763.0
12379.0
12964.0
16801.0
32058.0
28668.0
23209.0
11912.0
22519.0
18259.0
33689.0
32012.0
11744.0
19993.0
23127.0
23360.0
17276.0
7150.0
18687.0
12346.0
10555.0
14931.0
16915.0
14989.0
14228.0
2698.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8243.0
20936.0
17067.0
19456.0
13094.0
17837.0
13789.0
12782.0
16319.0
22588.0
2112.0
5122.0
21436.0
14740.0
13324.0
11807.0
11655.0
10883.0
14809.0
16732.0
13368.0
3518.0
3222.0
5767.0
12580.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19582.0
823.0
32506.0
44384.0
49453.0
32230.0
15021.0
9233.0
1794.0
8117.0
13764.0
16459.0
0.0
17614.0
4993.0
19520.0
11728.0
6046.0
28541.0
18009.0
35399.0
32359.0
10099.0
14019.0
32129.0
25833.0
31578.0
28314.0
33043.0
29037.0
67826.0
55696.0
48326.0
51133.0
38761.0
18525.0
14427.0
13515.0
19635.0
41490.0
13583.0
19630.0
8977.0
18585.0
